Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,3,1,1.63826
5.6151385,7.701916,5.0544744,1,4,3,2,5.10603
7.973779,7.701916,7.958577,1,4,4,1,1.9212
6.94288,3.7885234,7.958577,1,3,1,1,3.43973
2.2575188,7.701916,7.958577,3,4,3,1,2.18085
7.973779,7.701916,7.958577,1,4,3,1,1.63826
2.2575188,7.701916,7.958577,3,4,3,1,2.18085
7.973779,6.789702,7.958577,1,4,3,1,1.73629
4.552931,6.265813,7.958577,1,4,3,1,2.64391
7.973779,6.3799496,3.514432,4,4,3,1,3.01142
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.444701,7.958577,1,4,4,1,1.99625
4.552931,6.265813,7.958577,1,4,3,1,2.64391
6.001207,7.701916,6.3674784,1,3,3,1,4.12371
7.973779,7.701916,7.958577,1,4,1,1,2.12376
7.973779,7.701916,7.958577,1,4,3,2,1.97384
7.973779,7.701916,7.958577,4,4,3,1,1.99859
5.2774677,6.4826317,2.5694127,4,4,3,1,4.22044
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.3799496,3.514432,4,4,3,1,3.01142
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.789702,7.958577,1,4,4,1,2.21581
5.2774677,6.4826317,2.5694127,4,4,3,1,4.22044
6.191345,7.701916,7.958577,3,4,3,1,2.18085
6.22086,7.701916,7.958577,4,4,3,1,1.99859
6.5933146,7.701916,2.7238495,4,4,3,1,4.97668
7.973779,7.154191,2.4142451,4,4,3,1,3.15205
7.973779,7.444701,7.958577,1,1,4,2,2.36394
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.973779,2.8425765,3.514432,4,4,3,1,3.27203
7.973779,3.3318272,2.2755973,1,3,1,1,4.03668
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,3.7885234,6.041982,1,1,3,1,2.79351
6.94288,3.7885234,7.958577,1,3,1,1,3.43973
7.973779,6.789702,7.958577,1,4,3,1,1.73629
6.191345,7.701916,7.958577,3,4,3,1,2.18085
2.2575188,7.701916,7.958577,3,4,3,1,2.18085
7.973779,2.8425765,3.514432,4,4,3,1,3.27203
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.701916,7.958577,1,4,1,1,2.12376
6.201274,3.9422317,7.958577,1,3,4,1,2.93157
5.2774677,6.4826317,2.5694127,4,4,3,1,4.22044
7.973779,7.701916,6.9247923,1,4,4,1,1.9212
7.973779,4.2467723,7.958577,1,4,4,1,3.06274
7.973779,3.3318272,2.2755973,1,3,1,1,4.03668
7.973779,7.701916,7.958577,1,4,3,2,1.97384
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,6.9247923,1,4,4,1,1.9212
6.94288,3.7885234,7.958577,1,3,1,1,3.43973
6.001207,4.7937307,7.958577,1,4,3,1,2.27018
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.444701,7.958577,1,1,4,2,2.36394
7.973779,3.7885234,6.041982,1,1,3,1,2.79351
6.94288,7.701916,7.958577,1,3,3,1,2.18062
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,6.9247923,1,4,4,1,1.9212
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.973779,3.7885234,6.041982,1,1,3,1,2.79351
7.973779,3.3318272,2.2755973,1,3,1,1,4.03668
7.973779,7.701916,7.958577,1,4,4,1,1.9212
6.94288,3.7885234,7.958577,1,3,1,1,3.43973
6.191345,7.701916,7.958577,3,4,3,1,2.18085
7.973779,3.7885234,6.041982,1,1,3,1,2.79351
7.973779,7.701916,7.958577,1,4,3,1,1.63826
6.191345,7.701916,4.372022,1,4,4,1,3.1038
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.701916,6.9247923,1,4,4,1,1.9212
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,3,1,1.63826
6.191345,7.701916,7.958577,3,4,3,1,2.18085
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.973779,3.7885234,6.041982,1,1,3,1,2.79351
7.973779,2.8425765,3.514432,4,4,1,1,3.41923
7.973779,3.3318272,2.2755973,1,3,1,1,4.03668
7.973779,7.701916,7.958577,3,4,3,2,3.72656
7.973779,3.3318272,4.174284,1,4,1,1,2.92896
6.001207,4.7937307,7.958577,1,4,3,1,2.27018
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,2.8425765,3.514432,4,4,3,1,3.27203
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,6.294209,6.041982,1,1,3,1,2.16797
7.973779,7.701916,6.9247923,4,3,3,1,3.0926
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,2.637474,4.372022,1,4,1,1,3.4765
7.925945,3.7885234,7.958577,1,1,3,1,1.93158
6.191345,7.701916,7.958577,1,4,1,1,3.64956
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,2.8425765,3.514432,4,4,1,1,3.41923
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.925945,3.7885234,7.958577,1,1,3,1,1.93158
7.973779,6.294209,6.041982,1,1,3,1,2.16797
7.973779,7.701916,7.958577,1,1,4,1,4.61461
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,3.7885234,6.041982,1,1,3,1,2.79351
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.973779,3.7510967,6.041982,1,1,4,1,3.03565
7.973779,7.701916,6.9247923,1,4,4,1,1.9212
7.973779,3.3318272,2.2755973,1,3,1,1,4.03668
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,2.8425765,3.514432,4,4,1,1,3.41923
7.973779,7.701916,7.958577,1,3,3,1,1.85914
5.3789706,7.701916,5.09251,1,4,4,1,2.44071
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.925945,3.7885234,7.958577,1,1,3,1,1.93158
6.94288,4.5359898,7.958577,3,4,3,1,2.63509
6.191345,7.701916,4.372022,1,4,4,1,3.1038
7.973779,7.701916,7.958577,1,4,3,1,1.63826
6.039171,7.701916,7.958577,1,1,3,1,2.83355
7.925945,3.7885234,7.958577,1,1,3,1,1.93158
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.925945,3.019004,7.958577,3,4,1,1,2.59711
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.925945,3.019004,7.958577,3,4,1,1,2.59711
7.973779,6.789702,7.958577,1,4,3,1,1.73629
6.94288,4.5359898,7.958577,3,4,3,1,2.63509
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.925945,3.7885234,7.958577,1,1,3,1,1.93158
7.925945,3.7885234,7.958577,1,1,3,1,1.93158
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,4,1,2.13922
7.973779,2.8425765,3.514432,4,4,1,1,3.41923
7.973779,3.5987031,7.958577,1,4,3,1,2.27577
7.925945,3.7885234,7.958577,1,1,3,1,1.93158
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,3.7510967,6.041982,1,1,4,1,3.03565
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,3.3318272,2.2755973,1,3,1,1,4.03668
7.973779,6.294209,6.041982,1,1,3,1,2.16797
7.973779,7.701916,7.958577,1,4,3,1,1.63826
2.0820112,2.8555868,4.8462276,3,3,3,1,2.03891
6.238595,2.4270542,4.8462276,3,3,3,1,2.03891
7.5722337,2.9432044,4.8462276,3,3,3,1,2.03891
2.9364629,6.180667,4.8462276,3,3,3,1,4.93665
7.4516077,3.4775243,4.8462276,3,3,3,1,2.03891
7.4377356,3.8398323,4.8462276,3,3,3,1,2.03891
7.5722337,2.9432044,4.8462276,3,3,3,1,2.03891
7.5722337,2.9432044,4.8462276,3,3,3,1,2.03891
7.5722337,2.9432044,4.362836,3,3,3,1,5.36479
7.401024,2.9432044,4.8462276,1,3,3,1,4.0284
7.4377356,3.8398323,4.8462276,3,3,3,1,2.03891
7.5722337,2.9432044,4.8462276,3,3,3,1,2.03891
7.4516077,3.8398323,4.8462276,3,3,3,1,2.03891
2.8932135,3.8398323,4.8462276,1,3,3,1,7.58415
7.4516077,7.725972,4.8462276,3,1,3,1,4.14114
2.0820112,2.8555868,4.8462276,3,3,3,1,2.03891
7.5722337,2.9432044,4.8462276,3,3,3,1,2.03891
7.4377356,5.596899,4.8462276,3,3,3,1,3.51758
6.238595,2.4270542,4.8462276,3,3,3,1,2.03891
7.5722337,2.9432044,4.8462276,3,3,4,1,2.54641
7.4377356,3.5722423,4.81076,1,4,3,1,2.923
2.9364629,3.4128146,4.8462276,3,3,3,1,2.03891
4.1910353,3.4775243,4.81076,3,3,3,1,2.05394
7.5722337,2.9432044,4.8462276,3,3,3,1,2.03891
7.4377356,3.8398323,4.8462276,3,3,3,1,2.03891
7.4516077,3.0051394,7.633301,3,3,4,1,4.21589
5.7484574,2.9432044,4.8462276,3,3,3,1,2.03891
7.5722337,2.9432044,4.8462276,3,3,3,1,2.03891
7.4377356,3.8398323,4.8462276,3,3,3,1,2.03891
6.238595,2.9432044,4.8462276,3,3,3,1,2.03891
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,5.479551,1,4,3,1,2.01149
7.973779,7.701916,7.958577,1,4,4,1,1.9212
3.9494767,7.701916,3.9598544,1,4,4,1,3.30877
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,4,1,1.9212
6.039171,7.701916,7.958577,1,1,3,1,2.83355
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.701916,5.479551,1,4,3,1,2.01149
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,3.5987031,7.958577,1,4,3,1,2.27577
7.925945,3.7885234,5.8227663,3,3,3,1,12.4757
7.925945,6.909403,7.958577,1,1,3,1,2.14064
2.1111102,6.789702,7.958577,1,4,1,1,36.9581
7.973779,7.0719876,7.958577,1,4,3,1,1.68322
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.294209,6.041982,1,1,3,1,2.16797
6.94288,4.5359898,7.958577,3,4,3,1,2.63509
7.925945,7.701916,4.8099203,1,3,3,1,3.83786
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.973779,3.7510967,6.041982,1,1,4,1,3.03565
7.925945,6.909403,7.958577,1,1,3,1,2.14064
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,3.5987031,7.958577,1,4,3,1,2.27577
7.595358,7.701916,7.958577,1,1,1,1,3.51459
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.925945,6.909403,7.958577,1,4,3,1,2.38626
7.595358,7.701916,7.958577,1,1,1,1,3.51459
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.925945,2.9121547,5.8227663,1,3,1,1,2.34428
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.6337085,7.958577,1,4,4,1,2.27955
7.973779,7.701916,7.958577,1,1,4,1,1.94157
6.94288,4.5359898,7.958577,3,4,3,1,2.63509
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,3,3,1,2.50538
3.9494767,7.701916,3.9598544,1,4,4,1,3.30877
7.973779,7.701916,5.479551,1,4,3,1,2.01149
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.925945,6.909403,7.958577,1,4,3,1,2.38626
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.0719876,7.958577,1,4,3,1,1.68322
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.973779,6.789702,7.958577,4,4,3,1,2.50993
7.925945,2.9121547,5.8227663,1,3,1,1,2.34428
7.925945,2.9121547,5.8227663,1,3,1,1,2.34428
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.973779,7.701916,7.958577,1,3,4,1,1.6534
7.973779,7.701916,7.958577,1,3,3,1,2.50538
6.039171,7.701916,7.958577,1,1,3,1,2.83355
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.701916,7.958577,1,4,3,2,2.87079
7.973779,7.701916,5.479551,1,4,3,1,2.01149
7.973779,7.701916,5.479551,1,4,3,1,2.01149
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.789702,7.958577,1,4,3,2,2.10622
3.5916114,7.701916,7.958577,4,1,4,1,5.50109
7.973779,7.701916,5.479551,1,4,3,1,2.01149
6.039171,7.701916,7.958577,1,4,3,1,2.48767
7.973779,6.789702,5.438739,1,4,4,1,3.56644
7.925945,2.9121547,5.8227663,1,3,1,1,2.34428
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
6.748749,7.701916,7.958577,1,4,3,2,2.1464
7.973779,7.701916,7.958577,1,3,4,1,1.6534
7.595358,7.701916,7.958577,1,1,1,1,3.51459
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
6.748749,7.701916,7.958577,1,4,3,2,2.1464
7.973779,5.4209642,7.958577,1,4,3,1,1.842
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.925945,2.9121547,5.8227663,1,1,3,1,6.1288
7.973779,7.701916,5.479551,1,4,3,1,2.01149
6.039171,7.701916,7.958577,1,4,3,1,2.48767
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.925945,2.9121547,7.958577,1,4,4,1,2.55392
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,5.479551,1,4,3,1,2.01149
7.973779,7.0719876,7.958577,1,4,3,1,1.68322
7.973779,7.701916,5.479551,1,4,3,1,2.01149
7.925945,6.909403,7.958577,1,4,3,1,2.38626
7.973779,7.701916,7.958577,1,4,4,1,1.9212
6.039171,7.701916,7.958577,1,1,3,1,2.83355
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.789702,7.958577,1,4,3,1,1.73629
6.039171,7.701916,7.958577,1,4,3,1,2.48767
7.925945,6.909403,7.958577,3,3,1,1,1.92522
6.748749,5.797501,7.958577,1,4,3,1,2.04091
6.1242256,7.701916,7.958577,1,3,3,1,2.15931
7.925945,2.9121547,7.958577,1,4,4,1,2.55392
6.039171,7.701916,7.958577,1,4,3,1,2.48767
7.973779,3.845243,7.958577,1,3,1,2,2.44337
7.973779,7.701916,5.479551,1,4,3,1,2.01149
6.039171,7.701916,7.958577,1,4,3,1,2.48767
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,5.479551,1,4,3,1,2.01149
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
7.973779,6.789702,7.958577,1,4,3,2,2.10622
6.748749,5.797501,7.958577,1,4,3,1,2.04091
7.973779,7.0719876,7.958577,1,4,3,1,1.68322
7.4736238,6.909403,7.958577,1,4,3,2,1.97264
6.039171,7.701916,7.958577,1,4,3,1,2.48767
7.925945,6.909403,6.696075,3,4,1,1,1.87966
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.973779,7.701916,5.479551,1,4,3,1,2.01149
6.1242256,7.701916,7.958577,1,3,3,1,2.15931
7.301254,7.701916,7.958577,1,4,3,1,1.72871
3.5916114,7.701916,7.958577,4,1,4,1,5.50109
6.748749,7.701916,7.958577,1,4,3,2,2.1464
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.925945,2.9121547,7.958577,1,4,4,1,2.55392
6.039171,5.148462,7.958577,1,3,3,1,2.07688
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.301254,7.701916,7.958577,1,4,3,1,1.72871
6.6922784,6.789702,7.958577,1,4,3,1,1.88641
7.973779,7.0719876,7.958577,1,4,3,1,1.68322
5.2068567,7.701916,7.958577,1,4,1,1,5.50981
6.748749,5.797501,7.958577,1,4,3,1,2.04091
7.973779,7.701916,7.958577,1,4,4,1,1.9212
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
6.748749,5.797501,7.958577,1,4,3,1,2.04091
7.973779,7.701916,7.958577,1,4,3,2,1.97384
7.973779,2.8851962,7.958577,3,3,3,2,5.16821
6.748749,5.797501,5.6629,1,4,3,1,2.29392
6.039171,7.701916,7.958577,1,4,3,1,2.48767
6.748749,5.797501,7.958577,1,4,3,1,2.04091
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.4736238,6.909403,7.958577,1,4,3,2,1.97264
6.039171,7.701916,7.958577,1,4,3,1,2.48767
6.039171,7.701916,7.958577,1,4,3,1,2.48767
6.1242256,7.701916,7.958577,1,3,3,1,2.15931
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.925945,6.909403,6.696075,3,4,1,1,1.87966
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,6.789702,7.958577,1,4,3,2,2.10622
7.973779,4.9900336,7.958577,1,3,3,1,1.85914
6.039171,7.701916,7.958577,1,4,3,1,2.48767
7.973779,7.701916,7.958577,1,3,3,1,2.50538
7.973779,7.701916,7.958577,1,4,3,1,1.63826
6.039171,7.701916,2.6628294,1,1,3,1,2.80549
6.039171,7.701916,7.958577,1,4,3,1,2.48767
5.2068567,7.701916,7.958577,1,4,1,1,5.50981
7.301254,7.701916,5.6629,1,3,3,1,2.67684
7.925945,6.909403,6.696075,3,4,1,1,1.87966
6.1242256,7.701916,7.958577,1,3,3,1,2.15931
6.748749,5.797501,7.958577,1,4,3,1,2.04091
6.039171,7.701916,7.958577,1,4,3,1,2.48767
6.6922784,6.789702,7.958577,1,4,3,1,1.88641
7.973779,7.701916,7.958577,1,4,3,1,1.63826
6.6922784,6.789702,7.958577,1,4,3,1,1.88641
7.973779,6.789702,7.958577,1,3,3,1,1.85914
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,3,2,1.97384
7.973779,7.701916,7.958577,1,4,3,1,1.63826
6.1242256,7.701916,7.958577,1,3,3,1,2.15931
7.301254,7.701916,7.958577,1,4,3,1,1.72871
7.973779,6.789702,7.958577,1,4,3,1,1.73629
6.748749,5.797501,5.6629,1,4,3,1,2.29392
7.2420597,5.0107985,7.958577,1,4,3,2,2.69501
7.973779,6.789702,7.958577,1,4,3,1,1.73629
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
6.1242256,5.797501,7.958577,1,4,3,1,2.09573
6.748749,5.797501,7.958577,1,4,3,1,2.04091
7.973779,3.5820026,7.958577,3,4,1,1,3.74561
7.973779,6.789702,7.958577,1,3,3,1,1.85914
6.748749,5.797501,7.958577,1,4,3,1,2.04091
6.748749,5.797501,7.958577,1,4,3,1,2.04091
7.973779,7.701916,7.958577,1,4,3,1,1.63826
2.9456425,5.797501,7.958577,3,3,3,1,3.26085
3.5951254,6.789702,7.958577,1,4,3,1,3.02935
6.748749,5.797501,7.958577,1,4,3,1,2.04091
6.1242256,7.701916,7.958577,1,3,3,2,2.76077
6.1242256,7.701916,7.958577,1,3,3,1,2.15931
6.748749,5.797501,7.958577,1,4,3,1,2.04091
6.1242256,7.701916,6.5720873,1,4,3,1,2.448
6.748749,5.797501,7.958577,1,4,3,1,2.04091
7.973779,5.0107985,7.958577,1,3,3,1,1.85914
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
7.973779,6.789702,7.958577,1,3,3,1,1.85914
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
6.748749,5.797501,7.958577,1,4,3,1,2.04091
7.973779,6.789702,7.958577,1,3,3,1,1.85914
7.973779,7.701916,7.958577,1,4,3,2,1.97384
6.1242256,7.701916,7.958577,1,3,3,1,2.15931
6.039171,3.5504155,7.958577,1,4,3,1,2.61678
6.2865233,3.3516827,7.958577,1,4,3,1,2.65581
6.1242256,5.797501,7.958577,1,4,3,1,2.09573
7.973779,3.5820026,7.958577,1,1,1,1,2.40835
7.973779,7.701916,7.0057063,1,4,3,2,2.05102
7.973779,5.0107985,7.958577,1,3,3,1,1.85914
6.1242256,7.701916,7.958577,1,3,3,1,2.15931
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
6.1242256,3.7716613,5.313707,1,3,3,1,2.46657
3.2394676,7.701916,7.958577,1,4,3,1,3.2194
6.039171,3.5504155,7.958577,1,4,3,1,2.61678
7.925945,2.832399,6.696075,3,4,3,1,4.03731
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.0057063,1,4,3,2,2.05102
6.1242256,7.701916,7.958577,1,3,3,1,2.15931
6.039171,3.5504155,7.958577,1,4,3,1,2.61678
7.973779,5.0107985,7.958577,1,3,3,1,1.85914
7.973779,7.701916,7.958577,1,3,3,1,1.85914
7.973779,7.307832,7.958577,1,4,3,1,2.39382
7.801118,7.701916,7.958577,1,4,1,1,2.24902
6.039171,3.5504155,7.958577,1,4,3,1,2.61678
6.1242256,7.701916,7.958577,3,3,3,2,5.16821
7.973779,7.701916,7.958577,1,4,3,1,1.63826
6.1242256,7.701916,6.5720873,1,4,3,1,2.448
7.925945,2.832399,6.696075,3,4,3,1,4.03731
3.2394676,7.701916,7.958577,1,4,3,1,3.2194
6.1242256,7.701916,7.958577,1,3,3,1,2.15931
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,5.8452625,3,4,4,1,2.93345
7.925945,7.701916,7.958577,4,4,3,2,2.73927
6.1242256,7.701916,7.958577,1,1,3,1,2.83706
7.973779,7.701916,7.0057063,1,4,3,2,2.05102
7.925945,2.832399,6.696075,4,4,3,1,2.80963
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
7.973779,7.0719876,7.958577,1,4,1,1,2.21406
7.925945,2.832399,6.696075,3,4,3,1,4.03731
7.973779,5.2238083,2.4811025,1,4,1,1,2.25045
6.039171,3.5504155,7.958577,1,4,3,1,2.61678
6.1242256,7.701916,4.615243,1,4,3,1,2.59244
7.973779,7.701916,5.8452625,3,4,4,1,2.93345
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.0719876,6.566431,1,4,3,1,1.84026
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.925945,7.701916,7.958577,4,4,3,2,2.73927
7.973779,7.701916,7.065895,3,4,3,1,2.70904
6.039171,3.5504155,7.958577,1,4,3,1,2.61678
7.973779,7.701916,7.958577,1,3,3,1,1.85914
4.647028,7.701916,6.566431,3,4,3,1,3.05372
6.1242256,7.701916,7.958577,3,3,3,2,5.16821
6.039171,3.5504155,7.958577,1,4,3,1,2.61678
7.973779,7.701916,7.0057063,1,4,3,2,2.05102
6.5036783,7.701916,7.8370495,1,4,1,1,2.3122
7.973779,7.701916,7.0057063,1,4,3,2,2.05102
7.8636622,7.307832,6.640834,1,1,3,1,2.47059
7.801118,7.701916,7.958577,1,4,1,1,2.24902
7.842737,7.701916,7.785919,1,4,3,1,1.67444
7.973779,7.0719876,6.566431,1,4,4,1,2.45062
6.039171,3.5504155,7.958577,1,4,3,1,2.61678
7.925945,7.701916,7.958577,4,4,3,1,1.99859
7.973779,7.701916,7.958577,3,4,3,1,2.18085
3.3260345,7.701916,7.746493,3,4,1,2,6.51023
4.647028,7.701916,6.566431,3,4,3,1,3.05372
7.801118,7.701916,7.958577,1,4,1,1,2.24902
7.973779,4.0874524,6.5103836,4,3,1,1,4.13063
7.973779,7.701916,5.8452625,3,4,4,1,2.93345
7.0514317,7.0719876,4.3743067,1,4,3,1,1.9536
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.0057063,1,4,3,2,2.05102
6.256396,7.701916,7.958577,1,3,3,1,2.12921
7.973779,7.701916,7.0057063,1,4,3,2,2.05102
6.256396,7.701916,7.958577,1,3,3,1,2.12921
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.958577,1,4,3,1,1.63826
6.039171,3.5504155,7.958577,1,4,3,1,2.61678
7.973779,7.701916,7.958577,1,4,3,1,1.63826
7.973779,7.701916,7.0057063,1,4,3,2,2.05102
7.973779,7.701916,7.0057063,1,4,3,1,1.74246
7.973779,7.701916,7.958577,1,3,3,1,1.85914
7.973779,7.701916,5.8452625,3,4,4,1,2.93345
7.925945,7.701916,7.958577,4,4,3,1,1.99859
7.801118,7.701916,7.958577,1,4,1,1,2.24902
7.973779,7.0719876,6.566431,1,4,4,1,2.45062
6.039171,3.5504155,5.8452625,3,4,1,1,2.91758
7.973779,5.736615,7.958577,1,4,1,1,2.31484
7.5663815,6.064294,5.689024,1,3,3,1,2.87632
6.039171,3.5504155,7.958577,1,4,3,1,2.61678
7.0514317,7.0719876,4.3743067,1,4,3,1,1.9536
7.973779,7.701916,7.958577,1,3,3,1,1.85914
5.1593065,2.0377562,6.640834,1,1,3,1,3.99741
7.973779,5.736615,7.958577,1,4,1,1,2.31484
7.973779,2.6709208,7.958577,1,4,3,1,2.90787
7.973779,7.0719876,6.566431,1,4,4,1,2.45062
7.973779,7.701916,7.0057063,1,4,3,1,1.74246
7.973779,7.701916,7.0057063,1,4,3,1,1.74246
4.647028,7.701916,6.566431,1,4,3,1,3.85173
4.647028,7.701916,7.0057063,1,1,3,2,13.0586
6.6075363,7.701916,7.0057063,1,4,3,2,2.27652
7.973779,7.701916,7.958577,3,4,3,1,2.18085
7.973779,7.701916,7.958577,3,4,3,1,2.18085
6.256396,7.701916,7.958577,1,3,3,1,2.12921
7.973779,7.701916,7.0057063,1,4,3,2,2.05102
7.925945,7.701916,7.958577,4,4,3,1,1.99859
7.4377356,3.8398323,4.8462276,3,3,3,1,2.03891
7.4377356,3.8398323,4.8462276,3,3,3,1,2.03891
7.4377356,3.8398323,4.8462276,3,3,3,1,2.03891
2.0820112,2.8555868,4.8462276,3,3,3,1,2.03891
7.4377356,2.2787287,4.8462276,4,3,3,1,2.74536
7.5722337,2.9432044,4.8462276,3,3,3,1,2.03891
4.1910353,3.4775243,4.81076,3,3,3,1,2.05394
